delay_count,max_delay,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,avg_pay_amt,avg_payment_ratio,credit_utilization,PAY_AMT1,PAY_AMT2,PAY_AMT3,default payment next month
4,2,2,2,2,-1,-1,2,-1.072298633118788,0.06862191361784521,0.39534226168999376,0.3429653943049907,-0.5333083158273113,-0.492062027289488,2.645485893378653,0
0,0,-1,-1,0,0,0,0,-0.9155397460029336,-0.3641127029046915,0.4370468952552763,-0.7127095886951893,0.8098338760911983,-0.3900470838465622,-0.45725158171376123,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.6356983245957573,-0.6401054424313992,0.05478022290637066,-0.41433732511660093,-0.36780685920971584,-0.4241981130110271,0
2,2,2,2,-2,-2,-2,-1,-1.2290575202346425,-0.6646456105678566,2.7496170696041187,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,2.6115352141037915,-0.6880765269490466,1.6817378200871744,-1.0618799073150866,-0.4974685699625875,-0.4825857576616143,-0.421896922151976,0
6,4,2,2,4,4,3,2,-1.1506780766767153,0.15226864657307237,0.5112188977805939,0.4893956476891877,-0.08796236129524054,-0.3953653984336342,-0.4764979052621887,1
0,0,0,0,0,0,0,0,0.2601519073659747,-0.1276461470250597,-0.6710462213689644,-0.36072595804757296,-0.0031345604319889743,-0.20197214072192657,0.255699186254074,0
1,2,0,0,0,2,0,0,-1.2290575202346425,-0.5361305843558754,-0.5366395252559354,1.4430210828772132,-0.4060666145324339,-0.06253560191178537,-0.4764979052621887,0
6,2,2,2,2,2,2,2,-0.9155397460029336,-0.47930105406536666,-0.7327584288944633,1.543159150403682,-0.22336873842320587,-0.32767775823453654,-0.4764979052621887,1
0,0,-1,0,0,0,0,0,1.2007052300611014,0.3950435260937937,-0.6958582097244853,0.01905475200889906,0.3361766430210173,-0.07007793896254196,1.4062946157796297,0
0,0,0,0,0,-2,-2,-1,-0.9155397460029336,-0.17114900226426208,1.5808087471805732,-0.4085169572647219,-0.4272735647482468,-0.45318998248943476,-0.4764979052621887,0
0,0,0,0,0,0,0,-2,-1.072298633118788,-0.5700480647118636,0.5967946159419845,-0.6202810570061104,-0.32123881366918233,-0.3953653984336342,-0.3718983207598655,0
0,-1,-1,-1,-1,-2,-2,-2,-0.4452630846553703,-0.7213385970566101,-0.667457856164665,-1.0479485334428902,-0.3997045294676901,-0.492062027289488,-0.4764979052621887,1
1,1,1,-1,-1,0,0,-2,-0.9155397460029336,-0.7372322955809137,1.660355457970644,-1.0583600471563452,-0.49577201394532244,-0.4791046790228036,-0.4764979052621887,0
2,2,1,2,0,0,0,0,-0.2101247539815886,-0.10000968154981,-0.735033496445757,1.2220398943759312,-0.5333083158273113,0.03976943141770797,0.03604005879919518,0
0,-1,-1,-1,-2,-2,-2,-2,-0.6020219717712247,-0.7557476350989171,-0.7858225133871714,-1.0614377116969451,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-0.8371603024450064,0.2221790730717277,-0.5681604990502959,0.909444379785569,1.799456207912107,-0.2804898033528799,-0.2148943444218783,1
6,2,2,2,2,2,2,2,-1.1506780766767153,-0.5809715688522784,-0.6988441875037708,1.499673753387687,-0.4272735647482468,-0.2793294438066096,-0.4764979052621887,0
0,0,0,0,0,0,0,0,1.357464117176956,2.421845101827078,-0.6976173757253971,1.5778691854389952,1.620151443837409,1.4551179879808405,1.2561942120187957,0
3,3,1,3,2,0,0,0,-1.072298633118788,-0.6436451738579091,-0.7503905119492748,1.6826877171134667,-0.5333083158273113,-0.4916752407740646,-0.36980632906981903,0
0,-1,-1,-1,-1,-1,-1,-1,0.025013576692193062,-0.665656034700845,0.7196693878397477,-1.055163082655404,-0.49874098697553626,-0.4411996005113089,-0.4214785238139667,1
4,2,2,0,0,2,2,2,-0.28850419753951584,-0.28603695706107596,-0.7145565554379611,0.21047552034543324,-0.2152040625901179,-0.008578883010218932,-0.4764979052621887,1
3,2,0,0,2,2,2,0,0.6520491251556109,-0.4280425108864697,-0.4635960880917756,-0.955014128580795,-0.2152040625901179,-0.492062027289488,-0.16269915175521898,0
0,-1,-1,-1,-1,-1,-1,-1,0.2601519073659747,0.9032322474662464,3.2314640519057103,-0.9375312341101445,-0.39461486141589497,-0.33135223013105897,1.0911360676741297,0
0,0,0,0,0,0,0,0,-1.2290575202346425,-0.6570264664299172,-0.5773417943040526,0.33644536687315235,-0.4195330279194751,-0.37244829739479685,-0.4241981130110271,1
1,2,-1,-1,-2,-2,-1,2,0.10339302025012029,-0.7276196119373486,0.3926573476099254,-1.0234625329612341,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,0.4952902380397564,-0.31779704534933223,1.4815769134071615,-1.022803846649793,-0.4995892649841688,-0.421956971368994,-0.20537578223216688,0
0,-1,-1,-1,-1,-1,-1,-1,0.2601519073659747,0.42734978958907077,1.249781761561357,-0.9367702993100998,0.2045875169318983,-0.4062921174943457,-0.3235733127197921,0
0,0,0,0,0,0,0,-1,-0.6020219717712247,0.2792816909657466,0.4204183851958785,1.0476742425183336,-0.024341510647801868,-0.10527551186607276,-0.3718983207598655,0
0,-1,-1,-1,-1,-1,-1,-1,-0.28850419753951584,-0.6627613061036352,2.571123839292245,-1.0436631979290116,-0.4696874651798726,-0.492062027289488,-0.4104955674412228,0
0,-1,-1,-1,-1,-1,-1,-1,0.4952902380397564,0.16865390278369474,2.4995967293082266,-1.0013935454201064,1.5540917939151517,-0.10527551186607276,0.026207697855976795,0
1,2,0,0,2,0,0,0,1.2007052300611014,0.8996274910999095,-0.734338352416796,1.4353267583016625,1.697768881627284,-0.3456633312017253,0.47765950456800393,0
3,2,2,2,2,0,0,0,-1.072298633118788,-0.5030869843311202,-0.7028987369526601,1.6322767805312808,-0.03250618648088983,-0.492062027289488,-0.3538025926409636,1
1,2,0,0,2,-1,-1,-1,-0.6804014153291519,-0.5247974488101949,-0.4732695246965934,-0.5370314502692148,-0.18053069898726382,-0.48780737561983045,-0.2015055976055809,0
0,-1,-1,-1,-2,-2,-1,-1,-0.6804014153291519,-0.7107701068007587,0.8827516173841351,-1.0511931863202817,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,-1,-1,-1,-1,-1,-1,-1,0.730428568713538,0.19014589717996097,0.56417369133548,-0.9968235966719844,0.09473551481398752,0.04953579093214921,0.09691701697954731,0
1,2,2,0,0,0,0,0,-1.1506780766767153,-0.496314411764063,-0.6325042187928992,0.9888217261018026,-0.32123881366918233,-0.2986687695777804,-0.16269915175521898,1
0,0,-1,0,-1,-1,-1,-1,0.2601519073659747,-0.5887818743126751,1.1641988075667373,-1.0459179282932853,-0.4272735647482468,-0.14221362408900892,-0.4764979052621887,1
1,2,0,0,2,0,0,0,-0.6804014153291519,-0.46332542926000986,-0.6658745998850608,0.07252145396836387,0.05762335193631496,-0.49157854414520874,-0.26729873625754225,0
0,0,0,-1,-1,0,0,0,-0.5236425282132975,-0.03053619521677118,-0.6657387337528123,0.15521407545265792,-0.30003186345336946,1.6356505940547195,-0.40788057782866466,0
0,0,0,0,0,0,0,0,-0.1317453104236614,-0.5440501248576761,-0.7343034024180484,-0.3903531174992003,-0.3628044360921756,-0.3460501177171488,-0.35411639139447054,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.3113248691461364,-0.729358365106882,1.3580540080317656,-0.1515832119426792,-0.14646827575866647,-0.23591886090684527,0
1,2,0,0,0,0,2,-1,-1.1506780766767153,-0.47793561604781487,0.13532640810152502,-0.31879344161194434,-0.4060666145324339,-0.2978951965469336,-0.3007706032982857,0
0,0,0,0,0,-1,-1,-1,0.2601519073659747,-0.3156396532816003,1.6772714870072145,-0.9363361609602312,-0.38369328205475134,-0.3953653984336342,0.046500017249427504,0
2,2,2,0,0,0,0,2,-0.36688364109744304,-0.3188074694823207,-0.6946584222873091,-0.03915984135907287,-0.10916931151105344,-0.2986687695777804,-0.11039935950405737,1
1,2,2,0,0,0,0,0,-1.072298633118788,0.2928268360998612,-0.3787322527502337,2.297876070956331,-0.34244576388499526,-0.2793294438066096,-0.3300584869589362,1
0,0,0,0,0,0,0,0,0.2601519073659747,1.4396036095209697,-0.6400617923853325,0.8271719822149982,1.0608181318953438,1.4455450217241108,1.6174811768898203,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.39177647714029223,-0.7374593724050592,1.256299850569497,-0.2145678540836435,-0.2264363878224576,-0.23131647918874304,0
0,-1,-1,-1,-1,-1,-1,-1,0.8871874558293925,-0.6015896829173116,2.753221344937326,-1.036060534221728,-0.5139039563798424,-0.3277744548633924,-0.4764979052621887,1
0,0,0,0,0,0,0,0,2.6115352141037915,1.2141971015835076,-0.7299926408994365,0.6678007004728888,1.2692824525167845,0.637741384262308,1.09249586227266,0
0,-1,-1,-1,-1,-1,-1,-1,-0.36688364109744304,-0.6318750981466119,1.7652562985729765,-1.0442537312861235,-0.5333083158273113,-0.31007897178277116,-0.43392587436974317,0
0,0,-1,0,0,-1,-1,-1,0.41691079448182916,-0.4484148461083435,0.004282277366743955,-1.0274429778158902,-0.2152040625901179,-0.2986687695777804,-0.14177923485475433,0
1,2,0,0,2,0,0,-1,1.5142230042928102,-0.626058332191841,0.4881692653672759,-1.0437514772111276,-0.2676912643742548,-0.49157854414520874,-0.47524271024816084,0
0,0,0,0,0,-2,-2,-2,0.33853135092390196,-0.5782406928171748,-0.7750655810361566,-0.4144004291610916,0.1559175661866077,-0.492062027289488,-0.4764979052621887,0
3,3,1,3,2,0,0,0,-0.053365866865734156,-0.7557476350989171,-0.7858225133871714,-1.0299215998639393,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,-2,-2,-2,-2,-2,-2,-2,-0.5236425282132975,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,-1,-1,-1,-1,0,0,1.8277407785245192,5.225582274985372,2.0916717216531078,-0.8687632424109524,1.0459732667442747,2.2369102322804184,1.6378780958677732,0
0,0,0,0,0,0,0,0,-0.4452630846553703,-0.357913614305006,-0.7302273201932673,0.6241693668224544,-0.20725145625918806,-0.20197214072192657,-0.26729873625754225,0
1,1,1,-2,-2,-2,-2,-2,1.5142230042928102,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,2.6115352141037915,2.9336708039030417,-0.25088477411326743,-0.3861669424046417,6.520354481709254,-0.056927197438145845,-0.00579977500173412,0
0,0,0,0,0,0,0,0,-0.28850419753951584,-0.024064019013575345,-0.7282956560744595,1.3548209068276504,0.058153525691710284,-0.10527551186607276,-0.07242971032971403,0
0,-2,-2,-2,-2,-2,-2,-2,-0.8371603024450064,-0.23491495768393417,0.6324921433978211,-0.7731677270841316,-0.2152040625901179,-0.3953653984336342,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,0.5736696815976836,0.3114514106592687,1.7893679751315552,-0.9286703590706694,-0.2152040625901179,0.1948708241024975,1.1950034550849367,0
0,-2,-2,-2,-2,-2,-2,-2,-0.5236425282132975,-0.2814763940824527,2.875348422958626,-0.9951428243665009,-0.37786137074540277,-0.09647611864019005,-0.16060716006517253,0
0,-1,-1,-1,-1,-1,-1,-1,-0.1317453104236614,0.9267177813681383,1.6846708877446708,-0.768142535899114,-0.0895528825614265,0.22803776780005536,1.6168535793828063,0
0,0,0,0,0,0,0,0,0.9655668993873198,0.7237044569185273,-0.728058938568629,1.127041079415862,0.5270391949633333,0.47490426126905017,0.3775577021992806,0
0,0,0,0,0,-2,-2,-2,-0.9155397460029336,-0.6600304300685315,-0.7616033875425813,-0.7049428059096933,-0.16165651329519035,-0.492062027289488,-0.4764979052621887,0
1,1,1,-1,0,0,0,0,-1.072298633118788,0.48098419491850797,0.11632255203566703,1.1328427507836012,2.435770749137573,-0.37167472436395,-0.3966884222869161,0
0,-1,-1,-1,-1,-1,-1,-1,0.33853135092390196,-0.4992910666423259,0.8033713444087065,-1.0433853409963567,-0.37340791120008204,-0.35581647723159,-0.31447314886809,0
1,2,-1,2,0,0,-1,-1,-0.5236425282132975,1.0219707374725564,0.7213248809992318,-0.39755854192883183,-0.5333083158273113,0.08811774584563488,-0.4764979052621887,0
1,2,-1,2,-1,0,-1,-1,-1.072298633118788,-0.7024955524143943,1.2387454529411743,-1.025651777642234,-0.5333083158273113,-0.42920921853318306,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-2,-1.072298633118788,0.1217647612609637,-0.0815324088684919,-0.4107019613541755,0.5928867753834324,1.0246245963145793,0.13300387363284882,0
5,3,2,3,2,2,2,0,-0.6804014153291519,-0.42258075881626234,-0.7484466737558815,1.7257775391573524,-0.5333083158273113,-0.492062027289488,0.15109960175175075,0
6,7,2,2,7,7,7,7,-1.072298633118788,-0.7557476350989171,-0.7858225133871714,-0.8209865556192881,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.5078660173925518,-0.7218492125332959,0.3068667112722957,-0.32123881366918233,-0.3470170840057073,-0.3574635780985449,0
0,-1,-1,-1,-1,-1,-1,-1,2.3763968834300098,-0.21951281684594914,0.7657733438154748,-1.042308804334756,-0.19590573789372817,-0.34585672445943705,-0.09397722473719261,0
1,1,1,-2,-2,-2,-2,-2,0.10339302025012029,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.6401223437726252,-0.7308259900691912,1.645968835725394,-0.3787096487540353,-0.3373474211201219,-0.4363316648132966,1
0,0,0,0,0,0,0,0,1.9844996656403735,0.6447821395040296,-0.7255030461821389,0.30113953833219326,0.3152877970584416,0.23596689136623536,0.5700209376835553,0
2,2,0,0,2,0,0,2,-0.5236425282132975,-0.1276461470250597,-0.7293540929964127,1.74499054658338,0.4528148692079882,-0.492062027289488,-0.1208593179542897,1
0,0,0,0,0,0,0,0,-0.28850419753951584,-0.3824095723398865,-0.64389373391222,-0.5559309642063622,-0.28486889404906324,-0.2613438708394208,-0.23633725924485455,0
0,-1,-1,-1,-1,-1,-1,-1,0.2601519073659747,-0.61286820094229,2.0675622219486094,-1.0508842801857388,-0.5333083158273113,-0.454350342035705,-0.09240823096965776,0
2,2,1,2,-1,-1,0,0,-0.1317453104236614,3.400399911485797,2.3216726415053044,-0.6575946914706671,-0.5187815549294794,1.0357447086330025,5.464758494469772,0
0,0,0,-1,-1,0,0,-1,1.9061202220824465,0.6087618846010113,1.2015100062898267,-0.9946197871372816,-0.19526952938725378,0.9686372482070399,0.15109960175175075,0
0,-1,-1,-1,-1,-1,-1,-1,-1.072298633118788,-0.6647548456092608,2.0306652190280743,-1.0263196827956889,-0.48591078209496946,-0.4613124993133265,-0.44951121246058934,1
2,2,1,2,0,0,0,-2,-1.1506780766767153,-0.7229771226776723,-0.755005774434727,-0.15172173825415877,-0.5333083158273113,-0.3953653984336342,-0.4555779883617241,1
0,0,0,0,0,0,-2,-2,-0.28850419753951584,-0.5699934471911614,-0.7732118673853472,-0.0685400226775987,0.08190530993342073,-0.3953653984336342,-0.4764979052621887,0
0,-2,-2,-2,-2,-2,-2,-2,0.10339302025012029,-0.7166961077969338,0.3926573476099254,-1.0605047648155108,-0.5333083158273113,-0.492062027289488,-0.3269204994238665,0
0,0,0,0,0,0,0,0,-0.36688364109744304,-0.4007337505354325,-0.7186663603256954,0.024986882770021916,-0.2152040625901179,-0.20197214072192657,-0.26729873625754225,0
1,2,0,0,2,-1,-1,0,0.1817724638080475,1.6626462711624346,0.4994451602547333,-0.2153522583384843,0.6205618454150682,-0.492062027289488,-0.17096251893090253,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.5413465575829234,-0.7186978845847427,1.5849986371688707,-0.32123881366918233,-0.3470170840057073,-0.3718983207598655,0
0,0,0,0,0,0,0,0,0.025013576692193062,-0.4034646265705362,-0.735488899755056,-0.05589278308743623,-0.2682214381296501,-0.20197214072192657,-0.2463788193570776,0
6,2,1,2,2,2,2,2,-0.36688364109744304,0.025282910940749057,-0.7273418007620277,1.691541436711616,0.10290019064707549,-0.056927197438145845,-0.016259733451966445,0
4,2,1,2,2,2,0,0,-0.9155397460029336,0.2760319484839733,-0.5293562162751309,1.318666686795387,-0.5333083158273113,1.55984043703173,-0.4751381106636585,0
1,1,1,-1,-1,0,0,-2,-0.5236425282132975,0.5432481685188729,1.5711372086070223,-0.7948571518030471,-0.21774889661601543,3.8197373500218896,-0.4764979052621887,0
5,2,2,2,2,2,2,0,-1.1506780766767153,-0.5099687919395816,-0.6135667301914488,0.7986357336872364,-0.2152040625901179,-0.492062027289488,-0.26729873625754225,1
0,0,-1,-1,-1,0,0,-1,-0.9939191895608608,-0.6863014575262293,0.38664364980515,-1.0097055420989507,-0.47891248852375123,-0.3440194885111758,-0.4764979052621887,1
0,-1,-1,-1,-1,-1,-1,-2,1.043946342945247,-0.6022450931657365,0.07426198404207776,-1.0536322328176966,-0.2214601129037827,-0.2766219381986457,-0.4292188930671386,0
1,1,1,-2,-2,-2,-1,-1,0.4952902380397564,-0.672920164954221,1.5711372086070223,-1.0590408125946318,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
1,2,-1,-1,2,0,0,-1,0.8871874558293925,-0.3063273660018966,0.9534286112426504,-1.0209883684329015,0.15114600238804982,-0.4909983643720736,-0.4759749073396771,1
1,1,1,-2,-2,-2,-2,-2,2.2196379963141553,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,0.730428568713538,-0.4346785396517718,-0.4333869633527384,-0.977448842503278,-0.32123881366918233,-0.3221660503897529,-0.26729873625754225,0
0,0,0,0,0,0,-2,-2,-0.9155397460029336,-0.34611622983335794,0.45461473810855935,0.03079260048260826,-0.0031345604319889743,-0.008578883010218932,-0.4764979052621887,0
6,7,2,2,7,7,7,6,-0.9155397460029336,-0.7557476350989171,-0.7858225133871714,-0.9240347792764757,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,0.5736696815976836,0.5750901830881825,-0.7265591057621068,1.2449057068916902,0.528205577225203,0.25462934073541516,0.4648983552587205,0
6,2,1,2,2,2,2,2,-0.7587808588870791,-0.5563936845363449,-0.7133777759747636,-0.07313042896363318,-0.3530492389929017,-0.492062027289488,-0.26729873625754225,0
0,0,0,0,0,0,0,0,-0.8371603024450064,-0.39688321532593623,-0.7239069484707895,1.3411257927886637,-0.19346693861890968,-0.21647663505030465,-0.3114397609175226,0
0,0,0,0,0,0,0,0,0.4952902380397564,-0.23079133487092748,-0.7480174590579938,0.36754236841018734,0.10406657290894519,-0.007418523463948687,-0.26729873625754225,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.5263540481502039,-0.7155710178026838,1.6314498503412889,-0.37425618920871456,-0.3229396234205997,-0.3509784038594008,0
2,2,1,2,0,0,0,0,-0.6804014153291519,-0.2760419507725963,-0.7331648175497454,1.7559286860910233,-0.5333083158273113,-0.20197214072192657,-0.18947664538781375,1
0,-2,-2,-2,-2,-2,-2,-2,1.5142230042928102,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,0.2601519073659747,0.6375726267713557,-0.4779466928865934,-0.48459135416641524,0.5270391949633333,0.4769348904750231,0.046500017249427504,0
2,2,-1,2,2,-1,-1,-2,-0.1317453104236614,-0.6288711345079978,0.9380194972639313,-1.043996905851714,-0.3846475948144629,-0.492062027289488,-0.13717685313665212,0
0,-2,-2,-2,-2,-2,-2,-2,0.730428568713538,-0.6781088294209181,0.7974829654537063,-1.0589809787597704,-0.46799090916260755,-0.4485485443043538,-0.39564242644189285,0
0,0,0,0,0,0,0,0,0.10339302025012029,-0.0861641400518341,-0.7115157298511601,0.25032535963561214,0.15793222645710994,0.47490426126905017,-0.16269915175521898,0
0,0,-1,0,0,0,0,0,0.41691079448182916,0.3163942962828063,0.4196984822636885,-0.9647444657788808,0.4358493090353379,0.3826556773405656,0.151831798843267,0
0,0,0,0,0,0,0,0,0.10339302025012029,-0.36982023381805823,-0.7258449083157219,-0.20450479790709403,-0.34244576388499526,-0.2986687695777804,-0.26729873625754225,0
0,0,0,0,0,0,0,0,-0.6020219717712247,-0.40936331880636023,-0.7129119949108483,-0.1133887528335396,0.3502792649145329,-0.3475972637788424,-0.41373815456079477,0
1,2,0,0,2,0,0,0,-1.1506780766767153,-0.5627839344584876,-0.6801893520326211,1.3190292631637421,-0.193997112374305,-0.492062027289488,-0.41373815456079477,0
0,0,0,0,0,0,0,0,0.9655668993873198,0.45676132448713797,-0.7262223078044777,0.6700689277357391,0.32557316791311086,0.3782076324131963,0.20339939400291238,0
1,2,-1,-1,2,0,-1,-1,0.33853135092390196,-0.6908620205048525,0.6283533198093447,-1.0561982153724163,-0.4073390315453827,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-1.1506780766767153,-0.5862148508396776,-0.7108821960310028,1.7630669213597983,-0.35866908080009213,-0.3375408143778336,-0.40411499278658103,0
0,0,0,0,0,0,0,0,1.1223257865031742,-0.027422996536752932,-0.7205888150533941,-0.1744605226149672,0.020405154307563338,0.010470352874384269,-0.058099567252895744,0
0,0,0,0,-1,-1,-1,-1,0.5736696815976836,1.4438637761357316,1.0308577885103918,-0.6416878146136689,-0.39832607770366224,0.1961278802776236,-0.1726361122829397,0
2,2,-2,-1,2,2,-2,-1,1.2790846736190287,-0.31430152402439954,1.590995167759309,-1.0470637759656263,1.1049285883442346,-0.492062027289488,-0.45463659210120316,1
0,0,0,-1,-1,0,0,-1,1.1223257865031742,1.6718799092123355,1.9806488448062647,-0.8704146148205063,-0.3912217493813649,0.4549847557247443,0.2561175845920833,1
6,2,2,2,2,2,2,2,-1.072298633118788,-0.7557476350989171,-0.7858225133871714,-1.0452118571362685,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
0,0,0,0,0,0,0,0,2.3763968834300098,2.6206304839991015,-0.5672988675874141,-0.1741305647547461,6.520354481709254,0.18926241962885798,0.5694979397610437,0
0,0,0,0,0,0,0,0,0.8871874558293925,0.145441456485313,-0.6879758355531824,-0.2444515084489449,-0.10916931151105344,0.08811774584563488,0.15109960175175075,0
1,1,1,-2,-2,-2,-2,-2,-0.36688364109744304,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,-1,-1,-1,-1,-1,-1,-1,0.5736696815976836,-0.11322712155971203,0.5821776795463656,-1.0128482743730545,0.020193084805405208,-0.2239222754722054,0.0061245776315307305,1
0,0,-1,-1,-1,0,0,-1,2.6115352141037915,3.3140223024954656,2.0922530123751013,-0.930266334334915,0.6484489849488622,5.760051904643452,-0.4627953596923844,0
0,-1,-1,-1,-1,-2,-2,-1,1.2007052300611014,-0.40188071847017603,1.6064757275153154,-1.0424970015840558,0.21158581050311656,-0.37708973557987785,-0.4764979052621887,1
0,0,0,0,0,0,0,0,-0.2101247539815886,-0.12395946437766966,-0.7277300091972592,0.8534005494039204,-0.056151935971521204,-0.09309173663023516,-0.10945796324353646,0
4,2,2,2,2,2,0,0,-1.1506780766767153,-0.6301273374841456,-0.6720059515073741,0.3547173442685629,-0.37425618920871456,-0.4243743870903903,-0.4764979052621887,0
1,1,1,-2,-2,-2,-2,-1,-0.053365866865734156,-0.7367680466549462,0.3926573476099254,-1.06222256651276,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,0.8871874558293925,1.3197181515799157,-0.7043917555191848,1.196037597136392,0.6330739460423978,1.4418705498275883,0.5694979397610437,0
0,0,0,0,0,0,0,0,1.2790846736190287,0.18094284494166152,-0.7320247464514125,0.23277983824595025,0.2513488421577657,0.14613572315914716,0.025580100348962853,0
0,0,-1,-1,-1,0,0,-1,0.4952902380397564,1.5462170099314188,0.9492246580074203,-0.7902629184809361,3.1779079719399452,3.848069462276655,-0.45536878919271945,0
2,2,-1,2,2,-2,-2,-2,-0.9155397460029336,-0.7557476350989171,-0.7858225133871714,-1.0456889322433982,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,1
1,1,1,0,0,0,0,0,0.33853135092390196,1.6052585498103618,0.17922146648720522,-0.11872063507114546,-0.29271546562891404,-0.20197214072192657,6.845473009900439,0
1,1,1,-2,-2,-2,-2,-2,0.025013576692193062,-0.7557476350989171,-0.7858225133871714,-1.0642948615206922,-0.5333083158273113,-0.492062027289488,-0.4764979052621887,0
0,0,0,0,0,0,0,0,0.41691079448182916,0.32398613166039475,-0.7301646830454618,1.1387751081217186,0.10290019064707549,0.23664376776822635,0.1752621057717874,0
0,-1,-1,-1,-1,-1,-1,-1,-0.6020219717712247,-0.5331266207172611,0.8876546206620122,-1.0212308816169393,-0.32993366325766565,-0.3766062524355986,-0.37922029167502813,0
6,2,1,2,2,2,2,2,-1.1506780766767153,-0.6218527830977814,-0.6866446248734928,0.650933279776413,-0.5333083158273113,-0.2986687695777804,-0.4764979052621887,0
0,0,0,0,0,0,0,0,2.454776326987937,0.08533487495268002,-0.4695747281126864,-0.9312853270132142,-0.0027104214276727164,-0.008578883010218932,-0.39334123558284173,0
0,0,0,0,0,0,0,0,-0.2101247539815886,-0.3433580450379031,-0.704878568213122,-0.1745974893748754,-0.32113277891810327,-0.28899910669219503,-0.26729873625754225,0
0,0,0,0,0,0,-2,-2,-0.053365866865734156,-0.5162771155806711,-0.7648413665097397,-0.17162173336992972,-0.13366333901031732,-0.008578883010218932,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-0.6804014153291519,-0.23707234975166608,-0.726931716163314,1.652552473255741,-0.16218668705058567,-0.1342845005228289,-0.16269915175521898,1
1,2,2,0,0,0,0,0,-0.5236425282132975,-0.2505355686047274,-0.7282936911758514,1.1174459472551743,-0.1727901621584921,-0.16329348917958506,-0.16269915175521898,0
0,0,0,0,0,0,0,0,1.1223257865031742,0.05147201211739375,-0.7406702733482805,0.374308203471557,0.126758009639865,0.06955199310531095,-0.02546449688817089,0
0,-1,-1,-1,-1,-1,-1,-1,0.2601519073659747,1.0440089070758436,2.766948359688697,-0.9313602675655829,3.4585819580462287,-0.45618757798396625,-0.16510494219877242,0
0,0,0,0,0,0,0,0,-0.9155397460029336,-0.5522700617233384,-0.7189507141326063,0.44939767096020944,-0.34827767519434377,-0.32603391554398703,-0.3808938850270653,0
2,2,2,2,0,0,0,0,-0.5236425282132975,-0.2068415520430678,-0.7257372906251415,1.20131098079319,-0.4060666145324339,-0.16329348917958506,-0.1731591102054513,1
1,1,1,-1,-1,-1,-1,-1,0.5736696815976836,-0.7293400638394639,2.3829788906272444,-1.0623726463909922,-0.513267747873368,-0.4291125219043272,-0.4764979052621887,0
0,0,0,0,0,0,0,0,-1.072298633118788,-0.3731519025808848,-0.6185636128055675,0.9306424168269768,-0.3923881316432346,-0.3695473985291212,-0.40505638904710195,0
0,-1,-1,-1,-1,-1,-1,-1,0.10339302025012029,0.3228391637256512,2.1140866285677617,-0.9817635179524093,1.1295286505945776,-0.03768456829583093,-0.4516032041506358,0
1,2,0,0,0,0,2,0,-0.9939191895608608,-0.4799291555534406,-0.7258161475450612,1.8069816859099535,-0.32123881366918233,-0.2986687695777804,-0.15223919330498667,1
0,0,0,0,0,0,0,0,-0.7587808588870791,-0.3247607792388468,-0.7320871696417758,1.7692382296814941,-0.2612231445584319,-0.2237288822144937,-0.2274462945621571,0
