ID,SEX_FEMALE,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,avg_bill_amt,avg_pay_amt,credit_utilization,payment_ratio_1,payment_ratio_2,payment_ratio_3,payment_ratio_4,payment_ratio_5,payment_ratio_6,avg_payment_ratio,bill_to_limit_ratio,max_delay,delay_count
19664,1,0,1,0,0,1,0,0,370000,36,0,0,0,0,0,0,219386.0,181046.0,169132.0,128553.0,88817.0,83763.0,10500.0,14045.0,8553,8817.0,10763.0,2526.0,0,145116.16666666666,9200.666666666666,0.39220585584525564,0.047860848003063096,0.07757696938899507,0.05056996901828158,0.06858649739796037,0.12118175574495874,0.030156513018874682,0.06598875876202226,0.5929351351191098,0,0
19665,1,0,1,0,0,0,1,0,210000,37,0,0,0,0,0,0,26557.0,31090.0,58054.0,44624.0,43339.0,44245.0,5000.0,28008.0,15000,1552.0,1605.0,1615.0,0,41318.166666666664,8796.666666666666,0.1967531745938054,0.188274277968144,0.9008684464458026,0.2583801288455576,0.03477949085693797,0.037033618680634074,0.03650129958187366,0.24263954372982496,0.1264619047558828,0,0
19666,1,0,0,1,0,0,1,0,220000,40,0,0,0,2,0,0,197139.0,166221.0,178594.0,174330.0,179525.0,184562.0,6500.0,15000.0,0,8000.0,8000.0,15000.0,0,180061.83333333334,8750.0,0.818462878750676,0.032971659590441266,0.09024130525023914,0.0,0.04588997877588482,0.044562038713271135,0.0812735015875424,0.049156413986229795,0.8960863635956324,2,1
19667,1,0,1,0,0,0,1,0,220000,41,0,0,0,0,0,0,119951.0,122336.0,126415.0,127447.0,129983.0,132727.0,4375.0,6047.0,4622,4652.0,4838.0,4838.0,0,126476.5,4895.333333333333,0.5748931817920503,0.03647322656751507,0.049429440230185716,0.03656211683740063,0.03650144766059617,0.03722025187909188,0.036450759830328416,0.03877287383418632,0.5452318181570349,0,0
19668,1,0,0,1,0,0,1,0,210000,36,2,0,0,0,0,0,350110.6799999999,203447.0,206683.0,99411.0,63322.0,73433.0,16000.0,6549.0,4500,2407.0,12700.0,3200.0,0,166067.78,7559.333333333333,0.7907989523432953,0.045699834121027114,0.032190201870757496,0.02177247282069643,0.0242126122863667,0.20056220586841855,0.04357713834379639,0.06133574421851045,1.6671937142063236,2,1
19669,1,0,1,0,0,1,0,0,200000,34,0,0,0,0,0,0,5481.0,6430.0,4494.0,4771.0,9454.0,8595.0,1068.0,1140.0,1000,5000.0,3000.0,3000.0,0,6537.5,2368.0,0.03268749999836563,0.19485495347564313,0.17729393468118196,0.22251891410769917,1.0479983232026828,0.31732599957689867,0.34904013961605584,0.38483871077669357,0.02740499999862975,0,0
19670,1,0,1,0,0,1,0,0,180000,41,0,0,0,0,0,0,9309.0,7596.0,9086.0,11477.0,4817.0,7121.0,1119.0,1609.0,3000,2500.0,5000.0,5000.0,0,8234.333333333334,3038.0,0.04574629629375484,0.12020625201417982,0.21182201158504477,0.3301782962799912,0.2178269582643548,1.0379904504878554,0.7021485746383935,0.43669542387830323,0.05171666666379352,0,0
19671,1,0,1,0,0,1,0,0,60000,44,1,2,0,0,0,0,61049.0,57244.0,47551.0,36795.0,30596.0,28354.0,0.0,2400.0,2100,1300.0,1300.0,1300.0,0,43598.166666666664,1400.0,0.726636110990005,0.0,0.041925791349311715,0.04416310908287943,0.03533088734882457,0.042489214276375996,0.04584891020667278,0.03495965204401075,1.0174833331637527,2,2
19672,1,0,1,0,0,1,0,0,430000,37,0,0,0,0,0,0,17800.0,18175.0,11153.0,11073.0,2853.0,3177.0,2003.0,2000.0,1030,2350.0,2000.0,1150.0,0,10705.166666666666,1755.5,0.024895736433529554,0.11252808988764045,0.11004126547455295,0.0923518335873756,0.21222794184051297,0.7010164738871364,0.3619767075857727,0.2650237187104985,0.04139534883624662,0,0
19673,1,0,1,0,0,1,0,0,20000,34,0,0,0,0,0,-1,5185.0,6547.0,8879.0,10926.0,17536.0,2090.0,2000.0,3000.0,3000,7000.0,2090.0,0.0,0,8527.166666666666,2848.3333333333335,0.42635833312015414,0.3857280617164899,0.4582251412860852,0.3378758869242032,0.6406736225517116,0.11918339416058395,0.0,0.3236143511065123,0.259249999870375,0,0
19674,1,0,1,0,0,1,0,0,50000,35,0,0,0,0,0,0,48658.0,50709.0,36114.0,23706.0,20166.0,19930.0,3000.0,2000.0,3005,700.0,1000.0,1000.0,0,33213.833333333336,1784.1666666666667,0.6642766665338113,0.061654815241070325,0.03944073044232779,0.08320872791715124,0.029528389437273265,0.049588416145988294,0.050175614651279475,0.05226611563918173,0.9731599998053679,0,0
19675,1,1,0,0,0,0,1,0,500000,38,-2,-2,-2,-2,-2,-2,2937.0,5242.0,17840.0,11303.0,6943.0,16409.0,5242.0,17840.0,11642,6943.0,16409.0,3362.0,0,10112.333333333334,10239.666666666666,0.020224666666262173,1.7848144364998297,3.403281190385349,0.6525784753363228,0.6142617004335132,2.3633875846176005,0.20488756170394296,1.5038684914960931,0.00587399999988252,-2,0
19676,1,1,0,0,0,0,1,0,340000,37,0,0,0,0,0,0,334125.0,335778.0,325030.38999999897,301895.0,198944.0,197439.0,13562.0,15000.0,12000,8120.0,7720.0,4000.0,0,282201.89833333314,10067.0,0.8300055833089208,0.04058959970071081,0.04467237281775459,0.03691962465417476,0.02689676874409977,0.03880488981824031,0.020259421897396157,0.03469044627206273,0.9827205882063905,0,0
19677,1,0,0,1,0,1,0,0,80000,40,-1,2,-1,-1,-1,-1,780.0,390.0,390.0,25190.0,390.0,390.0,0.0,390.0,25190,390.0,390.0,9278.0,1,4588.333333333333,5939.666666666667,0.05735416665949739,0.0,1.0,5.0,0.015482334259626836,1.0,5.0,2.002580389043271,0.00974999999878125,2,1
19678,1,1,0,0,0,1,0,0,230000,41,0,0,0,0,0,0,54598.0,48568.0,43140.0,34039.0,26622.0,11891.0,1528.0,1538.0,1777,1160.0,1500.0,1000.0,0,36476.333333333336,1417.1666666666667,0.15859275361629308,0.027986373127220777,0.03166694119584912,0.04119146963375058,0.03407855694938159,0.05634437683119225,0.08409721638213775,0.045894155686588674,0.2373826086853312,0,0
19679,1,0,1,0,0,0,1,0,170000,37,0,0,0,0,0,0,170687.0,29570.0,31776.0,34228.0,36645.0,38885.0,3000.0,3000.0,3000,3000.0,3000.0,3000.0,0,56965.166666666664,3000.0,0.3350892156665634,0.017576030980683943,0.10145417653026716,0.09441087613293052,0.08764754002570994,0.08186655751125665,0.07715057220007715,0.07668429223015423,1.0040411764115271,0,0
19680,1,0,1,0,0,1,0,0,260000,40,-1,-1,-1,-1,-1,0,411.0,209.0,217.0,613.0,2339.0,1474.0,209.0,217.0,613,2339.0,0.0,1254.0,0,877.1666666666666,772.0,0.0033737179485881902,0.5085158150851582,1.0382775119617225,2.824884792626728,3.8156606851549757,0.0,0.8507462686567164,1.5063475122475503,0.001580769230708432,0,0
19681,1,0,1,0,0,1,0,0,120000,34,0,-1,-1,-1,-1,-1,8505.0,4086.0,6389.0,4520.0,8708.0,1520.0,4086.0,6389.0,4520,8708.0,1520.0,1520.0,0,5621.333333333333,4457.166666666667,0.046844444440540735,0.4804232804232804,1.5636319138521781,0.7074659571137893,1.9265486725663716,0.17455213596692695,1.0,0.9754369933204244,0.07087499999409375,0,0
19682,1,0,1,0,0,1,0,0,110000,39,0,0,0,0,0,0,102801.0,104907.0,108107.0,96213.0,68003.0,52684.0,3818.0,4955.0,3446,3000.0,3000.0,4000.0,0,88785.83333333333,3703.1666666666665,0.8071439393205626,0.037139716539722374,0.0472323105226534,0.03187582672722395,0.03118081756103645,0.04411570077790686,0.07592437931819908,0.04457812524112368,0.9345545453695859,0,0
19683,1,0,1,0,0,1,0,0,200000,46,0,0,0,0,0,0,106651.0,103173.0,104137.0,103422.0,95206.0,65108.0,3692.0,5000.0,3300,2500.0,2930.0,1500.0,0,96282.83333333333,3153.6666666666665,0.48141416664259595,0.034617584457717225,0.04846229149099086,0.03168902503432978,0.02417280655953279,0.030775371300128144,0.023038643484671623,0.0321259537212284,0.5332549999733373,0,0
19684,1,0,0,1,0,1,0,0,80000,46,0,0,-1,2,-1,-1,25505.0,14696.0,1278.0,1107.0,16634.0,2136.0,1000.0,2278.0,0,17000.0,2500.0,0.0,1,10226.0,3796.3333333333335,0.12782499998402186,0.03920799843168006,0.15500816548720742,0.0,5.0,0.15029457737164842,0.0,0.8907517902150893,0.31881249996014843,2,1
19685,1,0,0,1,0,0,1,0,420000,35,0,0,0,0,0,0,65958.0,63715.0,62201.0,56125.0,49114.0,47563.0,3500.0,3002.0,2200,1700.0,1800.0,1700.0,0,57446.0,2317.0,0.1367761904729339,0.05306407107553292,0.04711606372125873,0.03536920628285719,0.030289532293986638,0.036649427861709494,0.035742068414523896,0.03970506160831148,0.15704285713911803,0,0
19686,1,1,0,0,0,1,0,0,50000,38,0,0,0,2,0,0,10379.0,11200.0,14568.0,14008.0,14827.0,19297.0,1000.0,3560.0,0,1000.0,4656.0,712.0,1,14046.5,1821.3333333333333,0.28092999994381396,0.09634839579920994,0.31785714285714284,0.0,0.0713877784123358,0.31402171713765425,0.036896926983468935,0.13941866019830196,0.20757999995848397,2,1
19687,1,0,1,0,0,1,0,0,30000,39,2,2,0,0,0,0,31207.0,30399.0,30147.0,29366.0,29555.0,29793.0,0.0,2000.0,1500,1010.0,1055.0,1089.0,1,30077.833333333332,1109.0,1.0025944441102463,0.0,0.06579163788282509,0.04975619464623346,0.03439351631138051,0.03569615970225004,0.036552210250730036,0.03703161979890319,1.040233332986589,2,2
19688,1,0,0,1,0,1,0,0,210000,40,0,-1,-1,-1,-1,-1,2616.0,7537.0,6730.0,3447.0,16220.0,5566.0,7537.0,6730.0,3447,16220.0,7564.0,2632.0,0,7019.333333333333,7355.0,0.03342539682380514,2.88111620795107,0.8929282207774977,0.5121842496285289,4.70554105018857,0.46633785450061654,0.4728710025152713,1.6551630975935925,0.01245714285654966,0,0
19689,1,1,0,0,0,1,0,0,240000,33,0,0,0,0,0,0,214361.0,218626.0,223329.0,227820.0,227154.0,231935.0,7830.0,8231.0,8332,8187.0,8500.0,8029.0,0,223870.83333333334,8184.833333333333,0.9327951388500225,0.03652716678873489,0.03764877004564873,0.03730818657675448,0.03593626547274164,0.0374195479718605,0.03461745747731045,0.036576232388841785,0.8931708332961179,0,0
19690,1,1,0,0,0,1,0,0,240000,45,-1,-1,-1,-1,-1,-1,8732.0,5286.0,5596.0,3328.0,3763.0,9529.0,5286.0,5596.0,3328,3763.0,9529.0,4895.0,0,6039.0,5399.5,0.025162499998951565,0.6053595968850206,1.0586454786227772,0.5947105075053609,1.1307091346153846,2.5322880680308266,0.5136950362052681,1.0725679703107731,0.03638333333181736,-1,0
19691,1,0,1,0,0,1,0,0,390000,37,0,0,0,0,0,0,175363.0,164292.0,144731.0,145140.0,130727.0,131619.0,5551.0,5358.0,5500,5000.0,20000.0,10000.0,0,148645.33333333334,8568.166666666666,0.3811418803321075,0.03165433985504354,0.032612665254546785,0.0380015338800948,0.034449497037343256,0.1529905834295899,0.0759768726399684,0.06094758201609778,0.44964871793718847,0,0
19692,1,0,1,0,0,0,1,0,30000,33,-2,-2,-2,-2,-2,-2,498.0,4831.0,477.0,8560.0,1550.0,955.0,4831.0,477.0,8561,1550.0,955.0,570.0,0,2811.8333333333335,2824.0,0.09372777774653519,5.0,0.09873732146553509,5.0,0.1810747663551402,0.6161290322580645,0.5968586387434555,1.9154666264703657,0.016599999994466666,-2,0
19693,1,0,0,1,0,1,0,0,50000,37,-1,2,0,0,0,0,2564.0,2378.0,4167.0,5438.0,6193.0,6939.0,0.0,2000.0,1500,1000.0,1000.0,1000.0,0,4613.166666666667,1083.3333333333333,0.09226333331488067,0.0,0.8410428931875525,0.3599712023038157,0.18389113644722324,0.16147263038914905,0.14411298457991065,0.28174847448460855,0.051279999989743995,2,1
19694,1,0,1,0,0,1,0,0,70000,49,0,0,0,0,0,0,64049.0,66079.0,67488.0,58246.0,48859.0,46688.0,3700.0,3100.0,2200,1600.0,1850.0,1800.0,1,58568.166666666664,2375.0,0.8366880951185683,0.05776827116738747,0.04691354288049153,0.03259838786154576,0.027469697489956393,0.037864057798972554,0.03855380397532557,0.04019462686227988,0.914985714155002,0,0
19695,1,0,1,0,0,1,0,0,180000,38,0,0,0,0,0,2,36479.0,38813.0,40611.0,42641.0,45287.0,44577.0,2810.0,2600.0,2568,3214.0,0.0,1630.0,0,41401.333333333336,2137.0,0.23000740739462924,0.07703062035691768,0.06698786489062943,0.06323409913570215,0.07537346685115265,0.0,0.0365659420777531,0.05319866555202584,0.20266111109985216,2,1
19696,1,0,0,1,0,1,0,0,180000,49,0,0,0,0,0,0,92140.0,92517.0,94808.0,89137.0,88637.0,84966.0,3892.0,5002.0,3153,5000.0,3037.0,3200.0,0,90367.5,3880.6666666666665,0.5020416666387755,0.04224006945951812,0.05406573926953965,0.033256687199392454,0.05609342921570167,0.03426334375035256,0.037662123672998614,0.042930232094583846,0.5118888888604507,0,0
19697,1,1,0,0,0,1,0,0,470000,37,0,0,0,0,0,0,163000.0,160298.0,135683.0,128719.0,116173.0,104283.0,10047.0,5001.0,6010,4512.0,4012.0,3522.0,0,134692.66666666666,5517.333333333333,0.28658014183787417,0.06163803680981595,0.03119814345780983,0.04429442155612715,0.03505310016392296,0.03453470255567128,0.03377348177555306,0.040081981053150036,0.34680851063091894,0,0
19698,1,0,1,0,0,1,0,0,120000,38,2,2,2,2,2,2,63700.0,65069.0,66450.0,67373.0,68186.0,68959.0,3000.0,3000.0,2600,2500.0,2000.0,3000.0,1,66622.83333333333,2683.3333333333335,0.5551902777315119,0.04709576138147567,0.04610490402495812,0.03912716328066215,0.03710685289359239,0.029331534332560937,0.04350411113850259,0.04037838784195864,0.5308333332890972,2,6
19699,1,0,1,0,0,1,0,0,390000,33,-1,-1,-1,-1,-1,-1,8243.0,4610.0,7599.0,2947.0,86790.0,3628.0,4644.0,7677.0,2947,67054.43999999961,3639.0,7769.0,0,18969.5,15621.739999999934,0.04863974358849642,0.5633871163411379,1.66529284164859,0.38781418607711543,5.0,0.04192879363982026,2.1414002205071663,1.6333038597023048,0.02113589743535549,-1,0
19700,1,0,0,1,0,1,0,0,50000,48,1,2,0,0,0,0,49621.0,46863.0,46153.0,45284.0,23653.0,20733.0,0.0,2010.0,1807,812.0,743.0,844.0,1,38717.833333333336,1036.0,0.7743566665117954,0.0,0.04289098009090327,0.03915238446038177,0.01793127815563996,0.031412505813216085,0.04070804996864901,0.028682533081465022,0.992419999801516,2,2
19701,1,0,0,1,0,1,0,0,50000,39,0,0,0,0,0,0,48694.0,46514.0,47771.0,43739.0,29090.0,24317.0,1803.0,2060.0,2025,1375.0,1035.0,900.0,0,40020.833333333336,1533.0,0.8004166665065833,0.037027149135417096,0.04428774132519241,0.042389734357664695,0.03143647545668625,0.0355792368511516,0.0370111444668339,0.03795524693215766,0.9738799998052239,0,0
19702,1,1,0,0,0,0,1,0,140000,32,0,0,0,0,0,0,112933.0,114564.0,118713.0,121248.0,123232.0,126242.0,5000.0,6000.0,6000,5500.0,5000.0,6000.0,0,119488.66666666667,5583.333333333333,0.8534904761295127,0.04427403858925204,0.05237247302817639,0.05054206363245811,0.04536157297439958,0.04057387691508699,0.04752776413554918,0.04677529821248705,0.8066642856566669,0,0
19703,1,1,0,0,0,1,0,0,160000,40,-2,-2,-2,-2,-2,-2,0.0,3843.0,1876.0,4493.0,5929.0,2973.0,3843.0,1891.0,4520,5950.0,2979.0,5188.0,0,3185.6666666666665,4061.8333333333335,0.019910416665422266,5.0,0.49206349206349204,2.4093816631130065,1.3242822167816604,0.5024456063417102,1.7450386814665322,1.9122019432944002,0.0,-2,0
19704,1,0,0,1,0,1,0,0,30000,37,0,-1,-1,0,0,0,3860.0,780.0,27557.0,28433.0,29477.0,28910.0,780.0,27557.0,2000,1500.0,1100.0,1500.0,0,19836.166666666668,5739.5,0.6612055553351538,0.20207253886010362,5.0,0.07257684073012302,0.05275560088629409,0.037317230383010484,0.051885160843998614,0.9027678952839215,0.1286666666237778,0,0
19705,1,0,1,0,0,1,0,0,20000,31,0,0,0,0,-2,-2,5500.0,8360.0,6000.0,0.0,0.0,0.0,3000.0,1000.0,0,0.0,0.0,0.0,0,3310.0,666.6666666666666,0.16549999991725,0.5454545454545454,0.11961722488038277,0.0,0.0,0.0,0.0,0.11084529505582136,0.2749999998625,0,0
19706,1,0,1,0,0,1,0,0,100000,47,-1,-1,-1,-1,-1,-2,6666.0,6666.0,0.0,6270.0,-232.01,-331.03,6666.0,0.0,6270,0.0,0.0,0.0,1,3173.1600000000003,2156.0,0.03173159999682684,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.066659999993334,-1,0
19707,1,0,1,0,0,1,0,0,80000,47,0,0,0,0,0,0,2795.0,3807.0,4595.0,5172.0,5278.0,3206.0,1067.0,1121.0,1000,106.0,64.0,1000.0,0,4142.166666666667,726.3333333333334,0.0517770833268612,0.3817531305903399,0.2944575781455214,0.2176278563656148,0.020494972931167827,0.012125805229253505,0.3119151590767311,0.20639575038977143,0.03493749999563281,0,0
19708,1,0,1,0,0,0,1,0,40000,24,1,3,2,2,0,0,24171.0,23498.0,24235.0,23557.0,24025.0,24528.0,0.0,1400.0,0,850.0,880.0,884.0,1,24002.333333333332,669.0,0.6000583331833187,0.0,0.059579538684143334,0.0,0.03608269304240778,0.03662851196670135,0.03604044357469015,0.028055197877990434,0.6042749998489312,3,4
19709,1,1,0,0,0,0,1,0,180000,28,0,0,0,0,0,0,131007.0,131632.0,136239.0,138116.0,135246.0,130436.0,5000.0,7000.0,6500,5000.0,5000.0,5000.0,0,133779.33333333334,5583.333333333333,0.7432185184772288,0.03816589953208607,0.053178558405251,0.04771027385697194,0.03620145385038663,0.036969670082664184,0.03833297555889478,0.04175980521437577,0.7278166666262325,0,0
19710,1,0,1,0,0,1,0,0,80000,34,0,0,-1,-1,0,0,8413.0,4942.0,989.0,2799.0,2818.0,3638.0,1029.0,1225.0,2799,2000.0,2000.0,2000.0,0,3933.1666666666665,1842.1666666666667,0.049164583327187754,0.12231070961607036,0.24787535410764872,2.8301314459049545,0.7145409074669525,0.7097232079489,0.5497526113249038,0.8623890393949051,0.10516249998685469,0,0
19711,1,0,0,0,1,1,0,0,300000,41,-1,-1,-1,-1,0,-1,3399.0,0.0,4358.0,862.0,862.0,287.0,0.0,4358.0,862,0.0,287.0,5159.0,0,1628.0,1777.6666666666667,0.005426666666485777,0.0,5.0,0.19779715465810005,0.0,0.3329466357308585,5.0,1.7551239650648265,0.011329999999622333,0,0
19712,1,1,0,0,0,0,1,0,220000,29,3,3,2,2,2,0,4695.0,4488.0,4283.0,5807.0,5568.0,5827.0,0.0,0.0,1587,0.0,500.0,586.0,1,5111.333333333333,445.5,0.023233333332277274,0.0,0.0,0.3705346719589073,0.0,0.08979885057471264,0.10056632915737086,0.09348330861516514,0.02134090908993905,3,5
19713,1,1,0,0,0,0,1,0,80000,27,0,0,0,0,0,0,35303.0,36215.0,37330.0,38407.0,39168.0,40037.0,1800.0,2000.0,2000,1700.0,1650.0,3200.0,0,37743.333333333336,2058.3333333333335,0.47179166660769273,0.05098716822932895,0.055225735192599754,0.05357621216180016,0.044262764600203085,0.04212622549019608,0.07992606838674227,0.05435069567681172,0.44128749994483907,0,0
19714,1,1,0,0,0,0,1,0,290000,27,-2,-2,-2,-2,-2,-2,-4.0,-4.0,853.0,0.0,71.0,-73.0,0.0,857.0,0,71.0,0.0,14688.0,0,140.5,2602.6666666666665,0.00048448275860398334,0.0,5.0,0.0,5.0,0.0,5.0,2.5,0.0,-2,0
19715,1,1,0,0,0,0,1,0,360000,28,0,0,-2,-1,0,-1,5446.0,-8.0,-8.0,4635.0,3875.0,1034.0,0.0,0.0,4643,1019.0,1039.0,984.0,0,2495.6666666666665,1280.8333333333333,0.00693240740721484,0.0,0.0,5.0,0.21984897518878102,0.2681290322580645,0.9516441005802708,1.0732703513378528,0.01512777777735756,0,0
19716,1,0,1,0,0,1,0,0,500000,32,-1,0,0,-1,-1,-2,26455.0,12229.0,989.0,2008.0,-59.0,11835.0,7060.0,1003.0,2018,59.0,11894.0,2.0,0,8909.5,3672.6666666666665,0.01781899999964362,0.26686826686826687,0.08201815356938424,2.0404448938321536,0.029382470119521914,5.0,0.00016899028305872413,1.2364804624453976,0.0529099999989418,0,0
19717,1,1,0,0,0,0,1,0,430000,34,1,2,0,0,2,0,14965.0,11576.0,14099.0,15128.0,14647.0,16317.0,0.0,3000.0,3500,0.0,2000.0,2000.0,0,14455.333333333334,1750.0,0.0336170542627841,0.0,0.2591568762957844,0.2482445563515143,0.0,0.13654673311941012,0.12257155114297971,0.12775328615161474,0.03480232558058599,2,3
19718,1,0,0,1,0,0,1,0,280000,35,0,0,-1,0,0,0,5716.0,0.0,105082.0,105908.0,98380.0,93649.0,0.0,76651.01999999999,4172,3408.0,3489.0,5295.0,0,68122.5,15502.503333333332,0.24329464284845376,0.0,5.0,0.039702327705982,0.03217887222872682,0.035464525310022366,0.056540913410714475,0.8606477731092408,0.02041428571355663,0,0
19719,1,1,0,0,0,1,0,0,150000,28,0,-1,-1,-1,-1,-1,58322.0,36865.0,32311.0,12791.0,390.0,1508.0,36865.0,32311.0,12956,390.0,1508.0,2224.0,0,23697.833333333332,14375.666666666666,0.1579855555450232,0.6320942354514592,0.876468194764682,0.40097799511002447,0.030490188413728404,3.8666666666666667,1.4748010610079576,1.2135830569024197,0.38881333330741247,0,0
19720,1,1,0,0,0,1,0,0,200000,32,0,0,0,0,0,0,101685.0,100328.0,151733.0,147327.0,59949.0,39197.0,4000.0,59949.0,6000,2000.0,2000.0,2000.0,0,100036.5,12658.166666666666,0.5001824999749909,0.039337168707282294,0.5975301012678415,0.03954314486631122,0.013575244184704773,0.03336169077048825,0.05102431308518509,0.1290619438136355,0.5084249999745788,0,0
19721,1,0,0,1,0,0,1,0,110000,27,0,0,0,0,0,0,105979.0,108403.0,109172.0,111940.0,108594.0,111239.0,5340.0,4000.0,4600,4000.0,4450.0,4100.0,0,109221.16666666667,4415.0,0.9929196968794316,0.05038734088828919,0.036899347804027566,0.04213534605942916,0.035733428622476325,0.040978322927601896,0.03685757692895477,0.04049856053846315,0.9634454544578686,0,0
19722,1,0,0,1,0,0,1,0,150000,30,0,0,0,0,0,0,24523.0,22224.0,20880.0,17305.0,16094.0,18516.0,2029.0,3030.0,3118,3003.0,3040.0,2050.0,0,19923.666666666668,2711.6666666666665,0.1328244444355895,0.08273865350895078,0.1363390928725702,0.14932950191570882,0.1735336607916787,0.18889026966571393,0.1107150572477857,0.14025770600040136,0.16348666665576755,0,0
19723,1,1,0,0,0,1,0,0,120000,39,-1,0,0,0,0,0,32598.0,51662.0,30285.0,24879.0,29479.0,27553.0,20092.0,10000.0,6000,5000.0,7553.0,14587.0,0,32742.666666666668,10538.666666666666,0.2728555555328176,0.6163568317074667,0.1935658704657195,0.1981178801386825,0.20097270790626634,0.2562162895620611,0.5294160345515915,0.3324409357219646,0.2716499999773625,0,0
19724,1,1,0,0,0,1,0,0,500000,44,0,-1,-1,0,0,0,329570.0,71921.0,325030.38999999897,294969.0,189612.0,128459.0,66522.17999999854,76651.01999999999,6486,234.0,90.0,82619.04999999935,0,223260.23166666648,38767.041666666315,0.44652046332440254,0.20184537427556676,1.0657668831078544,0.01995505712558146,0.0007933037031010038,0.0004746535029428517,0.6431550144404,0.3219983810259078,0.6591399999868172,0,0
19725,1,0,1,0,0,0,1,0,270000,28,0,0,0,0,0,0,38875.0,38589.0,27846.0,21787.0,16429.0,5488.0,6000.0,2000.0,1200,330.0,2000.0,8258.0,0,24835.666666666668,3298.0,0.09198395061387714,0.15434083601286175,0.051828241208634586,0.043094160741219564,0.015146647083122963,0.12173595471422484,1.504737609329446,0.3151472415149183,0.14398148147614884,0,0
19726,1,0,1,0,0,0,1,0,50000,29,0,0,0,0,0,0,24399.0,23495.0,22611.0,14174.0,10809.0,9004.0,4000.0,5000.0,4000,3000.0,1000.0,3000.0,0,17415.333333333332,3333.3333333333335,0.34830666659700527,0.16394114512889874,0.21281123643328367,0.17690504621644332,0.21165514321998025,0.0925154963456379,0.33318525099955576,0.19850221972396662,0.487979999902404,0,0
19727,1,0,0,1,0,0,1,0,300000,30,2,2,2,2,2,2,131957.0,134790.0,137637.0,138886.0,140116.0,147715.0,6500.0,6500.0,5000,5000.0,10000.0,7000.0,0,138516.83333333334,6666.666666666667,0.461722777762387,0.04925847056238017,0.04822316195563469,0.0363274410223995,0.03600074881557536,0.07136943675240515,0.04738855227972785,0.04809463523135379,0.43985666665200474,2,6
19728,1,0,1,0,0,0,1,0,140000,30,0,0,0,0,0,0,97288.0,98068.0,98098.0,97055.0,97035.0,101525.0,4400.0,4500.0,3500,3500.0,8000.0,500.0,1,98178.16666666667,4066.6666666666665,0.7012726189975282,0.04522654386974755,0.04588652771546274,0.03567860710717854,0.03606202668589975,0.08244447879631062,0.004924895345973898,0.04170384658676218,0.6949142856646491,0,0
19729,1,1,0,0,0,0,1,0,170000,32,-1,-1,-1,-1,-1,-1,6699.0,2999.0,4896.0,68.0,2761.0,2673.0,2999.0,4904.0,68,2761.0,2673.0,1861.0,0,3349.3333333333335,2544.3333333333335,0.01970196078315479,0.4476787580235856,1.6352117372457486,0.013888888888888888,5.0,0.9681274900398407,0.6962214739992518,1.4601880580328859,0.039405882350623186,-1,0
19730,1,0,1,0,0,1,0,0,320000,35,0,0,0,0,0,0,158942.0,155925.0,126767.0,114110.0,109637.0,95850.0,5057.0,4606.0,5800,3375.0,3324.0,2500.0,0,126871.83333333333,4110.333333333333,0.3964744791542768,0.03181663751557172,0.029539842873176205,0.0457532323080928,0.029576724213478223,0.03031823198372812,0.02608242044861763,0.032181181557110784,0.4966937499844783,0,0
19731,1,0,0,1,0,1,0,0,200000,39,-1,0,0,0,0,0,145687.0,146519.0,144315.0,130807.0,124688.0,122518.0,7627.0,4631.0,5066,5033.0,5007.0,5125.0,0,135755.66666666666,5414.833333333333,0.6787783332993944,0.052351960023886826,0.03160682232338468,0.035103766067283375,0.038476534130436446,0.04015622994995509,0.04183058815847467,0.03992098344223685,0.7284349999635783,0,0
19732,1,0,1,0,0,1,0,0,50000,31,-2,-2,-2,-2,-2,-2,0.0,323.0,0.0,0.0,0.0,0.0,323.0,0.0,0,0.0,0.0,0.0,0,53.833333333333336,53.833333333333336,0.0010766666664513334,5.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-2,0
19733,1,0,1,0,0,1,0,0,120000,32,0,0,0,0,0,0,37981.0,36149.0,37179.0,38500.0,38955.0,39926.0,1586.0,1616.0,1937,1392.0,1596.0,1684.0,0,38115.0,1635.1666666666667,0.3176249999735312,0.04175772096574603,0.044703864560568754,0.05209930337018209,0.036155844155844157,0.04097035040431267,0.042178029354305466,0.042977518801826535,0.31650833330695766,0,0
19734,1,0,1,0,0,0,1,0,170000,38,-1,-1,-1,-1,-1,-1,13451.0,10539.0,2087.0,6720.0,23000.0,0.0,10539.0,2087.0,6720,23000.0,0.0,44400.0,0,9299.5,14457.666666666666,0.05470294117325277,0.7835105196639655,0.1980263782142518,3.219932918064207,3.4226190476190474,0.0,5.0,2.1040148105935788,0.07912352940711039,-1,0
